Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Total_Charging_Stations,Income_Per_Car,Long_Commute,High_Environment,High_Range_Anxiety,Home_Charging,Government_Support,Charging_Access,Income_Environment,Commute_Range,Will_Buy_EV
33,1,44583.0,1,45.0,3.0,2,3,6,1,2.0,1,1,9,11145.75,1,0,1,1,1,4.2,133749.0,90.0,1
36,1,73155.0,1,39.6,1.0,2,7,1,1,5.0,1,1,8,36577.5,0,1,1,1,1,4.6000000000000005,438930.0,79.2,0
37,1,40754.0,2,5.0,1.0,2,6,8,1,1.0,1,1,14,20377.0,0,0,1,1,1,6.8,81508.0,10.0,0
40,0,122777.0,2,72.6,1.0,1,5,10,1,4.0,0,1,15,61388.5,1,1,1,1,0,7.0,613885.0,145.2,0
47,1,120429.0,2,19.6,1.0,1,2,3,1,4.0,0,1,5,60214.5,0,1,1,1,0,2.4000000000000004,602145.0,39.2,0
62,0,126487.0,1,26.7,1.0,1,2,5,1,2.0,0,1,7,63243.5,0,0,1,1,0,3.2,379461.0,53.4,0
27,1,137573.0,1,85.4,2.0,1,7,1,1,4.0,0,1,8,45857.666666666664,1,1,1,1,0,4.6000000000000005,687865.0,170.8,0
63,1,140561.0,2,57.5,2.0,2,8,19,0,3.0,1,1,27,46853.666666666664,1,1,1,0,1,12.4,562244.0,115.0,1
67,1,112536.0,1,24.6,2.0,2,4,3,0,5.0,1,1,7,37512.0,0,1,1,0,1,3.6,675216.0,49.2,1
26,0,119807.0,1,48.4,2.0,2,5,3,1,3.0,1,1,8,39935.666666666664,1,1,1,1,1,4.2,479228.0,96.8,0
59,0,52740.0,1,10.2,2.0,2,7,5,1,2.0,0,1,12,17580.0,0,0,1,1,0,6.2,158220.0,20.4,0
62,1,66471.0,2,73.9,2.0,1,12,7,0,5.0,0,1,19,22157.0,1,1,1,0,0,10.0,398826.0,147.8,0
60,0,134700.0,2,37.2,2.0,2,12,18,0,2.0,1,1,30,44900.0,0,0,1,0,1,14.399999999999999,404100.0,74.4,1
67,1,131660.0,0,94.6,1.0,2,0,2,1,3.0,0,1,2,65830.0,1,1,1,1,0,0.8,526640.0,189.2,1
62,0,99628.0,1,40.3,2.0,2,6,4,1,5.0,1,1,10,33209.333333333336,1,1,1,1,1,5.199999999999999,597768.0,80.6,1
69,1,57622.0,2,50.7,1.0,1,12,3,0,1.0,0,1,15,28811.0,1,0,1,0,0,8.399999999999999,115244.0,101.4,0
69,0,102455.0,1,37.9,1.0,1,1,6,1,2.0,1,1,7,51227.5,0,0,1,1,1,3.0000000000000004,307365.0,75.8,0
56,0,95334.0,2,5.0,1.0,3,11,17,1,5.0,1,1,28,47667.0,0,1,1,1,1,13.4,572004.0,10.0,1
40,1,174521.0,1,40.7,2.0,0,0,9,1,2.0,0,1,9,58173.666666666664,1,0,1,1,0,3.6,523563.0,81.4,0
46,1,30000.0,2,53.2,2.0,0,4,8,1,4.0,0,1,12,10000.0,1,1,1,1,0,5.6,150000.0,106.4,0
28,1,96964.0,2,52.7,1.0,0,14,15,0,2.0,1,1,29,48482.0,1,0,1,0,1,14.4,290892.0,105.4,0
34,1,59286.0,2,5.0,1.0,0,5,6,0,4.0,0,1,11,29643.0,0,1,1,0,0,5.4,296430.0,10.0,0
54,0,87726.0,2,42.9,2.0,2,9,4,1,5.0,0,1,13,29242.0,1,1,1,1,0,7.0,526356.0,85.8,1
55,0,30000.0,1,19.8,2.0,0,0,9,1,5.0,1,1,9,10000.0,0,1,1,1,1,3.6,180000.0,39.6,1
60,1,96891.0,1,14.4,3.5,3,1,6,1,5.0,1,1,7,21531.333333333332,0,1,1,1,1,3.0000000000000004,581346.0,28.8,0
65,0,87712.0,2,5.0,2.0,3,12,17,1,2.0,1,1,29,29237.333333333332,0,0,1,1,1,14.0,263136.0,10.0,0
49,0,79769.0,2,30.3,2.0,2,12,18,1,3.0,1,1,30,26589.666666666668,0,1,1,1,1,14.399999999999999,319076.0,60.6,0
55,1,95679.0,2,5.0,1.0,3,7,3,1,2.0,0,1,10,47839.5,0,0,1,1,0,5.4,287037.0,10.0,0
64,0,134501.0,2,48.9,1.0,2,13,19,1,4.0,0,1,32,67250.5,1,1,1,1,0,15.4,672505.0,97.8,0
47,0,91775.0,0,32.1,1.0,0,2,3,1,2.0,1,1,5,45887.5,0,0,1,1,1,2.4000000000000004,275325.0,64.2,0
42,1,107212.0,1,72.4,2.0,1,5,3,0,3.0,0,1,8,35737.333333333336,1,1,1,0,0,4.2,428848.0,144.8,0
29,1,73985.0,2,32.3,1.0,1,10,12,0,4.0,1,1,22,36992.5,0,1,1,0,1,10.8,369925.0,64.6,1
42,1,66977.0,2,5.0,1.0,0,2,10,0,4.0,1,1,12,33488.5,0,1,1,0,1,5.2,334885.0,10.0,0
43,2,155798.0,2,48.2,3.0,1,8,13,0,2.0,1,1,21,38949.5,1,0,1,0,1,10.0,467394.0,96.4,0
44,0,93100.0,0,82.9,1.0,2,0,3,1,2.0,1,1,3,46550.0,1,0,1,1,1,1.2000000000000002,279300.0,165.8,0
43,0,133234.0,2,5.0,2.0,1,13,8,1,3.0,0,1,21,44411.333333333336,0,1,1,1,0,11.0,532936.0,10.0,0
32,0,94902.0,2,50.4,1.0,2,12,13,0,3.0,0,1,25,47451.0,1,1,1,0,0,12.399999999999999,379608.0,100.8,0
28,1,39901.0,1,78.8,2.0,3,1,4,1,3.0,0,1,5,13300.333333333334,1,1,1,1,0,2.2,159604.0,157.6,0
59,0,55542.0,1,13.1,1.0,0,5,9,1,2.0,1,1,14,27771.0,0,0,1,1,1,6.6,166626.0,26.2,0
37,0,61690.0,2,60.3,2.0,1,2,12,0,2.0,1,1,14,20563.333333333332,1,0,1,0,1,6.000000000000001,185070.0,120.6,0
55,1,77274.0,2,41.2,2.0,2,8,16,0,4.0,0,1,24,25758.0,1,1,1,0,0,11.2,386370.0,82.4,0
45,0,115755.0,2,33.1,1.0,1,11,17,1,5.0,1,1,28,57877.5,0,1,1,1,1,13.4,694530.0,66.2,1
30,1,83367.0,2,65.1,3.0,2,5,3,0,2.0,1,1,8,20841.75,1,0,1,0,1,4.2,250101.0,130.2,0
34,0,109775.0,2,39.6,1.0,1,9,18,0,3.0,0,1,27,54887.5,0,1,1,0,0,12.6,439100.0,79.2,0
59,1,164179.0,2,65.1,2.0,1,4,11,0,2.0,1,1,15,54726.333333333336,1,0,1,0,1,6.800000000000001,492537.0,130.2,0
30,0,57624.0,2,66.5,1.0,1,13,12,0,2.0,1,1,25,28812.0,1,0,1,0,1,12.600000000000001,172872.0,133.0,0
50,1,105601.0,1,56.8,3.5,2,5,5,1,5.0,1,1,10,23466.88888888889,1,1,1,1,1,5.0,633606.0,113.6,1
39,0,104074.0,2,34.0,2.0,1,5,17,1,1.0,0,1,22,34691.333333333336,0,0,1,1,0,9.8,208148.0,68.0,0
53,1,75723.0,2,16.5,2.0,0,11,16,0,5.0,1,1,27,25241.0,0,1,1,0,1,13.0,454338.0,33.0,1
35,1,30000.0,2,43.7,2.0,2,14,16,1,5.0,1,1,30,10000.0,1,1,1,1,1,14.8,180000.0,87.4,0
36,1,121824.0,2,55.3,2.0,3,8,13,0,1.0,0,1,21,40608.0,1,0,1,0,0,10.0,243648.0,110.6,0
58,0,30000.0,1,99.0,1.0,1,1,3,1,4.0,1,1,4,15000.0,1,1,1,1,1,1.8000000000000003,150000.0,198.0,0
34,1,69465.0,2,6.0,1.0,0,10,10,0,4.0,1,1,20,34732.5,0,1,1,0,1,10.0,347325.0,12.0,1
68,0,64020.0,2,53.3,1.0,2,14,15,1,3.0,1,1,29,32010.0,1,1,1,1,1,14.4,256080.0,106.6,0
45,1,66434.0,2,96.0,3.0,0,2,3,0,1.0,0,1,5,16608.5,1,0,1,0,0,2.4000000000000004,132868.0,192.0,0
43,1,102231.0,1,75.5,2.0,2,2,5,1,3.0,0,1,7,34077.0,1,1,1,1,0,3.2,408924.0,151.0,0
55,1,89729.0,0,18.4,2.0,2,0,3,1,2.0,1,1,3,29909.666666666668,0,0,1,1,1,1.2000000000000002,269187.0,36.8,0
28,1,30000.0,2,67.0,2.0,3,8,9,0,4.0,0,1,17,10000.0,1,1,1,0,0,8.4,150000.0,134.0,0
54,0,30000.0,2,25.2,3.0,2,6,16,0,4.0,0,1,22,7500.0,0,1,1,0,0,10.0,150000.0,50.4,0
52,0,84708.0,2,28.3,1.0,1,6,18,0,4.0,1,1,24,42354.0,0,1,1,0,1,10.8,423540.0,56.6,0
42,0,53122.0,1,18.9,1.0,2,3,2,1,5.0,0,1,5,26561.0,0,1,1,1,0,2.5999999999999996,318732.0,37.8,0
32,0,88201.0,1,61.8,3.0,1,7,3,1,5.0,1,1,10,22050.25,1,1,1,1,1,5.4,529206.0,123.6,1
50,0,112540.0,0,69.1,2.0,1,1,1,1,4.0,0,1,2,37513.333333333336,1,1,1,1,0,1.0,562700.0,138.2,0
55,0,47030.0,2,25.0,1.0,3,2,3,1,3.0,1,1,5,23515.0,0,1,1,1,1,2.4000000000000004,188120.0,50.0,1
63,0,128429.0,2,85.4,1.0,2,8,19,0,1.0,0,1,27,64214.5,1,0,1,0,0,12.4,256858.0,170.8,0
46,0,80353.0,2,51.5,1.0,2,14,4,1,3.0,1,1,18,40176.5,1,1,1,1,1,10.0,321412.0,103.0,0
54,1,30000.0,1,5.0,1.0,2,6,1,1,1.0,0,1,7,15000.0,0,0,1,1,0,3.9999999999999996,60000.0,10.0,0
31,0,40256.0,2,76.1,1.0,0,13,9,1,3.0,0,1,22,20128.0,1,1,1,1,0,11.4,161024.0,152.2,0
31,0,87678.0,2,42.2,3.0,1,6,6,0,2.0,1,1,12,21919.5,1,0,1,0,1,6.0,263034.0,84.4,0
36,0,76258.0,1,5.0,2.0,2,7,7,0,4.0,1,1,14,25419.333333333332,0,1,1,0,1,7.0,381290.0,10.0,0
58,1,63571.0,2,66.0,2.0,2,13,14,1,3.0,0,1,27,21190.333333333332,1,1,1,1,0,13.4,254284.0,132.0,0
69,1,102883.0,1,92.1,3.0,1,5,8,1,5.0,1,1,13,25720.75,1,1,1,1,1,6.2,617298.0,184.2,1
59,1,73232.0,1,33.0,1.0,1,3,1,1,1.0,1,1,4,36616.0,0,0,1,1,1,2.1999999999999997,146464.0,66.0,0
64,1,67598.0,2,35.2,1.0,2,14,19,0,1.0,0,1,33,33799.0,0,0,1,0,0,16.0,135196.0,70.4,0
57,1,64221.0,2,41.5,3.0,2,7,3,0,4.0,1,1,10,16055.25,1,1,1,0,1,5.4,321105.0,83.0,0
48,1,71090.0,1,25.8,3.0,2,2,5,1,4.0,1,1,7,17772.5,0,1,1,1,1,3.2,355450.0,51.6,1
39,0,103376.0,2,53.8,3.0,1,2,8,1,3.0,0,1,10,25844.0,1,1,1,1,0,4.4,413504.0,107.6,0
46,0,68476.0,1,67.3,3.5,3,1,9,1,2.0,0,1,10,15216.888888888889,1,0,1,1,0,4.2,205428.0,134.6,0
51,0,71934.0,2,28.2,2.0,0,7,9,0,1.0,1,1,16,23978.0,0,0,1,0,1,7.800000000000001,143868.0,56.4,0
39,1,93141.0,2,92.1,2.0,2,12,4,0,2.0,1,1,16,31047.0,1,0,1,0,1,8.799999999999999,279423.0,184.2,0
45,1,101793.0,0,82.1,2.0,1,1,0,1,1.0,1,1,1,33931.0,1,0,1,1,1,0.6,203586.0,164.2,0
26,0,72223.0,0,40.0,1.0,1,2,1,1,1.0,0,1,3,36111.5,0,0,1,1,0,1.6,144446.0,80.0,0
31,1,109262.0,2,28.6,1.0,1,9,19,0,1.0,0,1,28,54631.0,0,0,1,0,0,13.0,218524.0,57.2,0
50,0,64358.0,2,96.6,1.0,3,14,19,1,1.0,1,1,33,32179.0,1,0,1,1,1,16.0,128716.0,193.2,0
57,0,90805.0,1,34.3,3.5,2,7,6,1,1.0,0,1,13,20178.88888888889,0,0,1,1,0,6.6000000000000005,181610.0,68.6,0
57,1,115831.0,1,31.6,1.0,0,6,4,1,2.0,0,1,10,57915.5,0,0,1,1,0,5.199999999999999,347493.0,63.2,0
56,0,56521.0,2,31.4,2.0,1,10,7,0,3.0,1,1,17,18840.333333333332,0,1,1,0,1,8.8,226084.0,62.8,0
66,0,108802.0,1,82.6,1.0,2,0,4,1,3.0,1,1,4,54401.0,1,1,1,1,1,1.6,435208.0,165.2,0
67,0,30000.0,2,5.0,2.0,2,5,4,1,2.0,0,1,9,10000.0,0,0,1,1,0,4.6,90000.0,10.0,0
40,1,59962.0,2,9.1,2.0,1,13,4,1,2.0,0,1,17,19987.333333333332,0,0,1,1,0,9.4,179886.0,18.2,0
48,0,124829.0,2,62.7,2.0,2,2,12,0,5.0,0,1,14,41609.666666666664,1,1,1,0,0,6.000000000000001,748974.0,125.4,0
47,0,109149.0,1,58.1,1.0,1,2,5,1,5.0,1,1,7,54574.5,1,1,1,1,1,3.2,654894.0,116.2,1
55,1,62006.0,2,22.0,2.0,3,3,15,0,1.0,0,1,18,20668.666666666668,0,0,1,0,0,7.8,124012.0,44.0,0
64,1,81449.0,2,20.4,2.0,2,8,9,1,2.0,1,1,17,27149.666666666668,0,0,1,1,1,8.4,244347.0,40.8,0
32,0,32275.0,0,31.8,1.0,0,2,0,1,2.0,1,1,2,16137.5,0,0,1,1,1,1.2,96825.0,63.6,0
49,1,90350.0,1,54.1,2.0,1,5,1,1,4.0,0,1,6,30116.666666666668,1,1,1,1,0,3.4,451750.0,108.2,0
66,0,100048.0,1,5.0,2.0,1,4,8,1,4.0,1,1,12,33349.333333333336,0,1,1,1,1,5.6,500240.0,10.0,1
61,0,81108.0,1,38.0,1.0,2,6,9,1,4.0,0,1,15,40554.0,0,1,1,1,0,7.199999999999999,405540.0,76.0,0
56,0,77121.0,2,80.3,2.0,2,9,9,1,5.0,1,1,18,25707.0,1,1,1,1,1,9.0,462726.0,160.6,1
41,0,30000.0,1,43.1,1.0,2,0,7,1,4.0,0,1,7,15000.0,1,1,1,1,0,2.8000000000000003,150000.0,86.2,0
48,1,107191.0,2,17.9,1.0,1,6,12,0,2.0,1,1,18,53595.5,0,0,1,0,1,8.4,321573.0,35.8,0
47,1,40478.0,2,96.7,1.0,2,4,19,1,3.0,0,1,23,20239.0,1,1,1,1,0,10.0,161912.0,193.4,0
57,0,86732.0,2,57.2,2.0,1,5,6,0,1.0,1,1,11,28910.666666666668,1,0,1,0,1,5.4,173464.0,114.4,0
28,1,51317.0,2,34.2,2.0,0,7,6,0,5.0,1,1,13,17105.666666666668,0,1,1,0,1,6.6000000000000005,307902.0,68.4,0
37,0,93603.0,2,29.8,1.0,0,6,15,1,4.0,1,1,21,46801.5,0,1,1,1,1,9.6,468015.0,59.6,0
32,1,82783.0,2,51.3,3.0,2,6,4,0,2.0,1,1,10,20695.75,1,0,1,0,1,5.199999999999999,248349.0,102.6,0
34,1,44909.0,0,36.4,1.0,3,2,3,1,4.0,1,1,5,22454.5,0,1,1,1,1,2.4000000000000004,224545.0,72.8,0
48,0,152819.0,1,24.6,1.0,1,0,1,1,4.0,1,1,1,76409.5,0,1,1,1,1,0.4,764095.0,49.2,0
56,0,73288.0,1,5.5,1.0,3,6,6,1,3.0,0,1,12,36644.0,0,1,1,1,0,6.0,293152.0,11.0,0
64,0,90003.0,1,52.9,1.0,1,2,4,1,3.0,1,1,6,45001.5,1,1,1,1,1,2.8,360012.0,105.8,1
64,1,51726.0,0,28.0,1.0,1,0,0,1,2.0,1,1,0,25863.0,0,0,1,1,1,0.0,155178.0,56.0,0
25,0,119401.0,1,17.2,2.0,2,3,1,1,3.0,1,1,4,39800.333333333336,0,1,1,1,1,2.1999999999999997,477604.0,34.4,0
49,1,131482.0,1,32.3,1.0,1,3,5,1,1.0,1,1,8,65741.0,0,0,1,1,1,3.8,262964.0,64.6,0
37,1,102679.0,1,60.9,2.0,2,0,4,1,2.0,1,1,4,34226.333333333336,1,0,1,1,1,1.6,308037.0,121.8,0
54,0,134191.0,2,44.3,3.0,0,8,12,1,4.0,1,1,20,33547.75,1,1,1,1,1,9.600000000000001,670955.0,88.6,1
44,0,89671.0,0,30.4,1.0,2,1,3,1,5.0,0,1,4,44835.5,0,1,1,1,0,1.8000000000000003,538026.0,60.8,0
56,1,83359.0,1,49.0,2.0,2,6,8,1,1.0,0,1,14,27786.333333333332,1,0,1,1,0,6.8,166718.0,98.0,0
29,1,55613.0,0,59.2,3.0,2,0,2,1,4.0,1,1,2,13903.25,1,1,1,1,1,0.8,278065.0,118.4,0
30,0,96869.0,1,46.1,1.0,1,7,4,0,1.0,0,1,11,48434.5,1,0,1,0,0,5.800000000000001,193738.0,92.2,0
32,0,107495.0,2,78.0,1.0,2,4,8,0,5.0,1,1,12,53747.5,1,1,1,0,1,5.6,644970.0,156.0,1
65,1,72600.0,1,23.6,1.0,0,2,3,0,1.0,1,1,5,36300.0,0,0,1,0,1,2.4000000000000004,145200.0,47.2,0
34,1,117588.0,2,49.1,1.0,1,8,18,0,4.0,0,1,26,58794.0,1,1,1,0,0,12.0,587940.0,98.2,1
47,1,122743.0,2,11.0,1.0,0,6,3,0,2.0,1,1,9,61371.5,0,0,1,0,1,4.8,368229.0,22.0,0
39,0,109272.0,1,43.4,2.0,2,2,6,1,3.0,1,1,8,36424.0,1,1,1,1,1,3.6000000000000005,437088.0,86.8,0
58,0,93217.0,1,72.3,1.0,1,4,1,1,2.0,0,1,5,46608.5,1,0,1,1,0,2.8,279651.0,144.6,0
63,1,106779.0,1,62.7,2.0,1,3,7,1,3.0,0,1,10,35593.0,1,1,1,1,0,4.6,427116.0,125.4,0
50,0,51202.0,0,42.3,1.0,2,2,0,1,2.0,1,1,2,25601.0,1,0,1,1,1,1.2,153606.0,84.6,0
65,1,96161.0,2,10.6,2.0,2,2,10,1,1.0,0,1,12,32053.666666666668,0,0,1,1,0,5.2,192322.0,21.2,0
42,1,104489.0,1,40.2,2.0,3,5,5,1,1.0,1,1,10,34829.666666666664,1,0,1,1,1,5.0,208978.0,80.4,0
69,1,67689.0,2,14.6,1.0,2,7,12,1,3.0,1,1,19,33844.5,0,1,1,1,1,9.0,270756.0,29.2,0
57,0,78720.0,2,55.1,1.0,2,7,15,0,2.0,0,1,22,39360.0,1,0,1,0,0,10.2,236160.0,110.2,0
44,0,64373.0,1,8.5,1.0,1,0,5,1,5.0,1,1,5,32186.5,0,1,1,1,1,2.0,386238.0,17.0,1
58,1,54241.0,2,18.1,2.0,1,11,15,0,1.0,1,1,26,18080.333333333332,0,0,1,0,1,12.6,108482.0,36.2,0
64,1,76940.0,2,42.5,3.0,2,13,10,0,5.0,1,1,23,19235.0,1,1,1,0,1,11.8,461640.0,85.0,0
65,0,84708.0,2,80.3,3.0,2,6,10,1,4.0,1,1,16,21177.0,1,1,1,1,1,7.6,423540.0,160.6,0
52,0,84708.0,0,54.3,2.0,1,2,2,1,4.0,1,1,4,28236.0,1,1,1,1,1,2.0,423540.0,108.6,1
38,0,69340.0,2,49.5,3.0,1,6,7,1,1.0,1,1,13,17335.0,1,0,1,1,1,6.4,138680.0,99.0,0
31,1,73253.0,2,13.5,2.0,1,12,3,0,4.0,0,1,15,24417.666666666668,0,1,1,0,0,8.399999999999999,366265.0,27.0,0
40,0,84708.0,1,92.6,2.0,1,6,4,1,3.0,1,1,10,28236.0,1,1,1,1,1,5.199999999999999,338832.0,185.2,0
53,0,38341.0,0,30.4,2.0,0,2,3,1,1.0,0,1,5,12780.333333333334,0,0,1,1,0,2.4000000000000004,76682.0,60.8,0
43,0,113143.0,1,44.7,1.0,2,6,5,0,5.0,0,1,11,56571.5,1,1,1,0,0,5.6,678858.0,89.4,0
55,1,101747.0,2,30.5,1.0,1,7,8,0,2.0,0,1,15,50873.5,0,0,1,0,0,7.4,305241.0,61.0,0
26,0,77719.0,1,46.4,3.0,1,6,2,0,2.0,1,1,8,19429.75,1,0,1,0,1,4.3999999999999995,233157.0,92.8,0
65,1,50809.0,2,22.7,2.0,2,5,17,1,4.0,1,1,22,16936.333333333332,0,1,1,1,1,9.8,254045.0,45.4,0
69,0,97474.0,0,32.0,2.0,2,1,1,1,2.0,1,1,2,32491.333333333332,0,0,1,1,1,1.0,292422.0,64.0,0
43,1,125860.0,0,66.3,1.0,2,2,0,1,4.0,0,1,2,62930.0,1,1,1,1,0,1.2,629300.0,132.6,0
59,1,109156.0,2,5.0,1.0,1,5,13,0,4.0,0,1,18,54578.0,0,1,1,0,0,8.2,545780.0,10.0,0
30,0,31488.0,1,5.0,1.0,3,3,2,1,5.0,1,1,5,15744.0,0,1,1,1,1,2.5999999999999996,188928.0,10.0,0
44,0,86934.0,1,66.2,1.0,0,1,7,1,3.0,1,1,8,43467.0,1,1,1,1,1,3.4000000000000004,347736.0,132.4,0
52,0,89212.0,0,70.6,2.0,3,2,1,1,1.0,0,1,3,29737.333333333332,1,0,1,1,0,1.6,178424.0,141.2,0
51,1,142842.0,2,21.7,1.0,3,3,16,0,3.0,0,1,19,71421.0,0,1,1,0,0,8.2,571368.0,43.4,0
45,1,64584.0,2,78.3,1.0,0,14,13,1,3.0,0,1,27,32292.0,1,1,1,1,0,13.600000000000001,258336.0,156.6,0
48,1,41327.0,0,44.8,1.0,2,2,3,1,3.0,1,1,5,20663.5,1,1,1,1,1,2.4000000000000004,165308.0,89.6,0
45,0,92887.0,1,10.1,2.0,2,0,6,0,1.0,1,1,6,30962.333333333332,0,0,1,0,1,2.4000000000000004,185774.0,20.2,0
42,0,54116.0,1,76.1,2.0,1,3,7,0,4.0,1,1,10,18038.666666666668,1,1,1,0,1,4.6,270580.0,152.2,0
25,0,81190.0,2,65.6,3.0,1,11,7,1,3.0,1,1,18,20297.5,1,1,1,1,1,9.4,324760.0,131.2,1
69,1,106333.0,0,31.3,1.0,1,0,3,1,2.0,0,1,3,53166.5,0,0,1,1,0,1.2000000000000002,318999.0,62.6,0
29,1,87595.0,1,65.5,2.0,3,6,8,1,5.0,1,1,14,29198.333333333332,1,1,1,1,1,6.8,525570.0,131.0,0
35,0,47771.0,2,82.9,3.0,3,7,19,0,4.0,0,1,26,11942.75,1,1,1,0,0,11.8,238855.0,165.8,0
43,1,103485.0,1,46.5,3.0,2,7,5,1,4.0,1,1,12,25871.25,1,1,1,1,1,6.2,517425.0,93.0,1
62,1,42562.0,2,47.1,2.0,2,7,3,1,3.0,0,1,10,14187.333333333334,1,1,1,1,0,5.4,170248.0,94.2,0
54,0,71462.0,0,42.7,2.0,1,1,1,0,1.0,1,1,2,23820.666666666668,1,0,1,0,1,1.0,142924.0,85.4,0
34,1,70443.0,0,5.0,2.0,1,2,0,1,5.0,1,1,2,23481.0,0,1,1,1,1,1.2,422658.0,10.0,1
30,1,129606.0,1,82.3,3.0,2,0,2,1,4.0,1,1,2,32401.5,1,1,1,1,1,0.8,648030.0,164.6,0
62,0,124368.0,2,28.6,2.0,2,11,13,1,2.0,1,1,24,41456.0,0,0,1,1,1,11.8,373104.0,57.2,0
60,1,174521.0,1,44.3,2.0,2,3,9,0,3.0,1,1,12,58173.666666666664,1,1,1,0,1,5.4,698084.0,88.6,1
40,0,67081.0,2,10.4,2.0,2,11,17,1,3.0,0,1,28,22360.333333333332,0,1,1,1,0,13.4,268324.0,20.8,0
65,0,82508.0,1,65.8,3.0,1,7,4,0,1.0,0,1,11,20627.0,1,0,1,0,0,5.800000000000001,165016.0,131.6,0
67,0,95721.0,1,5.0,2.0,1,4,3,1,4.0,0,1,7,31907.0,0,1,1,1,0,3.6,478605.0,10.0,0
32,1,113725.0,2,24.2,3.0,2,3,5,1,4.0,0,1,8,28431.25,0,1,1,1,0,3.8,568625.0,48.4,0
62,2,53431.0,2,18.2,1.0,2,12,19,0,5.0,0,1,31,26715.5,0,1,1,0,0,14.8,320586.0,36.4,0
32,1,108881.0,2,5.0,2.0,1,11,3,0,3.0,1,1,14,36293.666666666664,0,1,1,0,1,7.8,435524.0,10.0,1
52,1,126405.0,2,34.4,2.0,1,8,6,0,1.0,1,1,14,42135.0,0,0,1,0,1,7.2,252810.0,68.8,0
58,0,127346.0,2,60.6,3.0,2,7,5,1,5.0,1,1,12,31836.5,1,1,1,1,1,6.2,764076.0,121.2,1
61,2,93027.0,0,46.9,1.0,0,0,1,1,5.0,0,1,1,46513.5,1,1,1,1,0,0.4,558162.0,93.8,0
68,0,30689.0,2,15.6,1.0,1,6,9,0,5.0,1,1,15,15344.5,0,1,1,0,1,7.199999999999999,184134.0,31.2,0
52,1,67830.0,2,62.3,2.0,2,7,10,0,1.0,0,1,17,22610.0,1,0,1,0,0,8.2,135660.0,124.6,0
27,0,122988.0,2,33.4,1.0,2,5,12,0,2.0,1,1,17,61494.0,0,0,1,0,1,7.800000000000001,368964.0,66.8,0
28,1,45249.0,1,81.3,2.0,1,7,1,1,2.0,1,1,8,15083.0,1,0,1,1,1,4.6000000000000005,135747.0,162.6,0
31,1,63410.0,2,24.8,2.0,1,13,10,0,1.0,1,1,23,21136.666666666668,0,0,1,0,1,11.8,126820.0,49.6,0
66,1,80295.0,1,13.0,3.0,1,7,9,1,4.0,1,1,16,20073.75,0,1,1,1,1,7.800000000000001,401475.0,26.0,0
28,0,83548.0,1,22.2,2.0,1,4,3,1,2.0,1,1,7,27849.333333333332,0,0,1,1,1,3.6,250644.0,44.4,0
33,1,85499.0,0,26.7,2.0,1,2,2,1,4.0,1,1,4,28499.666666666668,0,1,1,1,1,2.0,427495.0,53.4,1
49,1,74057.0,2,41.5,2.0,2,13,7,1,3.0,1,1,20,24685.666666666668,1,1,1,1,1,10.6,296228.0,83.0,0
28,1,73743.0,2,106.35000000000001,1.0,1,8,17,0,4.0,0,1,25,36871.5,1,1,1,0,0,11.600000000000001,368715.0,212.70000000000002,0
36,1,95539.0,2,18.0,1.0,0,6,4,1,4.0,1,1,10,47769.5,0,1,1,1,1,5.199999999999999,477695.0,36.0,0
30,1,30000.0,1,42.9,1.0,1,7,1,1,3.0,0,1,8,15000.0,1,1,1,1,0,4.6000000000000005,120000.0,85.8,0
69,1,30000.0,1,17.6,2.0,0,7,9,1,3.0,1,1,16,10000.0,0,1,1,1,1,7.800000000000001,120000.0,35.2,0
53,1,84708.0,1,34.1,2.0,1,1,9,1,3.0,0,1,10,28236.0,0,1,1,1,0,4.2,338832.0,68.2,0
45,2,94487.0,2,68.5,1.0,1,13,7,1,5.0,1,1,20,47243.5,1,1,1,1,1,10.6,566922.0,137.0,1
66,0,62930.0,1,41.4,1.0,2,1,2,1,4.0,0,1,3,31465.0,1,1,1,1,0,1.4,314650.0,82.8,0
40,1,65608.0,2,40.2,1.0,2,11,6,0,1.0,1,1,17,32804.0,1,0,1,0,1,9.0,131216.0,80.4,0
34,1,64387.0,1,48.1,2.0,2,6,6,1,4.0,1,1,12,21462.333333333332,1,1,1,1,1,6.0,321935.0,96.2,0
30,0,64417.0,2,37.2,2.0,1,12,10,0,2.0,0,1,22,21472.333333333332,0,0,1,0,0,11.2,193251.0,74.4,0
58,0,55166.0,2,30.7,2.0,2,7,18,0,3.0,1,1,25,18388.666666666668,0,1,1,0,1,11.4,220664.0,61.4,0
52,1,30000.0,2,13.7,2.0,0,5,3,1,1.0,1,1,8,10000.0,0,0,1,1,1,4.2,60000.0,27.4,0
63,1,98379.0,1,68.2,2.0,1,3,9,1,3.0,1,1,12,32793.0,1,1,1,1,1,5.4,393516.0,136.4,0
40,1,136288.0,0,20.2,1.0,0,0,3,0,4.0,0,1,3,68144.0,0,1,1,0,0,1.2000000000000002,681440.0,40.4,0
67,0,82735.0,0,49.9,3.0,2,1,0,1,3.0,1,1,1,20683.75,1,1,1,1,1,0.6,330940.0,99.8,1
